Id,SalePrice
1594,157907.86191068846
1595,135359.33059318445
1596,237749.31300262976
1597,190569.74352366678
1598,199790.29042820496
1599,196481.9933368551
1600,188828.79048224087
1601,74252.4202887822
1602,119189.52705786991
1603,72897.15771060009
1604,291521.4220269381
1605,226217.05944925646
1606,145828.9223845095
1607,150648.54075441198
1608,216752.61461358
1609,208910.28396738577
1610,166658.49374582103
1611,133329.46437844477
1612,149795.97901728874
1613,147821.07804965292
1614,128040.59673030702
1615,88338.48678358551
1616,77736.32707887958
1617,92593.05615932748
1618,128471.38974264187
1619,117637.14979183086
1620,151041.77290484996
1621,142606.79549149764
1622,145247.4407965144
1623,298640.0788843
1624,184952.63723890038
1625,129284.2204568752
1626,163001.55120883774
1627,193808.91422596324
1628,276815.4223761534
1629,188472.34547225124
1630,446899.50635828037
1631,223051.64008406288
1632,238801.41536311927
1633,174053.87688864555
1634,191719.50065152443
1635,182532.46935050358
1636,146996.06558758247
1637,183218.97163909252
1638,210455.031452065
1639,181814.14192377217
1640,248661.33579377847
1641,198051.45895465647
1642,229541.87591729584
1643,226753.85702263628
1644,234912.02870685165
1645,182109.69921840797
1646,156525.27035905045
1647,172104.50525755665
1648,117797.58567760093
1649,134179.44627850116
1650,121859.73734161157
1651,118200.55159137258
1652,99695.67496414774
1653,96247.94852904067
1654,142067.79746483656
1655,153746.07317969992
1656,140823.93895410432
1657,142067.79746483656
1658,139148.95562758888
1659,143815.3797122427
1660,151769.59841313717
1661,471265.6302820689
1662,461400.26655694394
1663,406187.11590229895
1664,468968.1597384364
1665,316163.365533388
1666,334892.72766392224
1667,389814.414824106
1668,343338.3215835007
1669,303068.2544013035
1670,345613.60232816346
1671,261173.12489909618
1672,453157.92779872625
1673,307952.20193148736
1674,247997.59045634372
1675,186078.0118897121
1676,186078.0118897121
1677,210307.97003277612
1678,474528.7373940947
1679,395547.3766047355
1680,320861.74347083014
1681,289436.12645006744
1682,292813.9242781966
1683,184027.80549142527
1684,186861.26117449946
1685,179885.98479506918
1686,180660.73197317397
1687,186423.83927361888
1688,192609.85659111015
1689,197242.78574039452
1690,198259.05934612776
1691,180215.20722465782
1692,240030.69683515112
1693,178331.55680701358
1694,185037.16158461937
1695,176942.6804125039
1696,244534.00368386676
1697,176942.6804125039
1698,385321.75514739624
1699,297905.69120146305
1700,257262.2978676668
1701,282025.37913221715
1702,251591.65487448045
1703,256431.43819520812
1704,305858.25203806185
1705,243591.84296025822
1706,455509.84701632516
1707,210568.19643936257
1708,199573.56958869123
1709,274917.5245913943
1710,234939.74877235902
1711,249537.57199464826
1712,262360.1717838073
1713,254892.3494868257
1714,209283.18575826578
1715,207897.50499395528
1716,182901.4350002611
1717,182383.63319486
1718,151023.14027104698
1719,219352.3722233942
1720,229249.5989304659
1721,168802.5652317929
1722,141699.17016537458
1723,165152.83069892376
1724,205795.75220545425
1725,242014.2580936955
1726,166865.43816020055
1727,140976.3176522842
1728,186417.26395921977
1729,154386.41305217214
1730,174923.90025849728
1731,115113.42438379348
1732,125757.06729677465
1733,127215.29375007447
1734,128576.3898814043
1735,135096.0627449575
1736,116716.26750086634
1737,356265.5319845901
1738,224007.5344900149
1739,308098.2555090301
1740,212119.64423408976
1741,198043.22857075813
1742,169936.38389624993
1743,176685.24115888018
1744,320665.88889154757
1745,215755.2925053109
1746,290307.87665018433
1747,229782.33311089603
1748,225080.94871647496
1749,158803.85346333717
1750,159264.07018864853
1751,225353.8544854079
1752,126725.61913043988
1753,130461.97732889304
1754,222523.7804101152
1755,165817.30482574218
1756,124706.00802219663
1757,122213.85941478962
1758,140379.7866944706
1759,161615.99754666488
1760,146555.81609776904
1761,151275.28069410633
1762,163116.5193223484
1763,166048.04901278863
1764,108059.4975415005
1765,171912.4936247183
1766,167419.67056565871
1767,181698.015045018
1768,138288.58223229655
1769,163965.6657076349
1770,142914.05774273415
1771,134985.76705003885
1772,123181.39824859278
1773,124685.6875818202
1774,126456.59291840697
1775,131969.39768171054
1776,118678.00091992712
1777,108158.54761049761
1778,141289.6601398794
1779,110034.29457903524
1780,180936.4298443994
1781,124002.69752334684
1782,82950.39589518416
1783,111511.08537803647
1784,92969.25359605778
1785,92349.18752847755
1786,125145.6639968318
1787,163155.14023874147
1788,67215.35123161605
1789,82410.09384001473
1790,72511.99563802879
1791,156912.40656392006
1792,144731.3291524247
1793,138028.32801237848
1794,145957.1164689956
1795,141355.8587843248
1796,139859.17165297313
1797,132730.67058418563
1798,110661.97526011283
1799,111881.83675287057
1800,134748.35590362496
1801,125568.60008123102
1802,145229.61639304736
1803,138728.41892419735
1804,132791.40880619932
1805,142220.90155438622
1806,122614.72447648906
1807,129710.86996510281
1808,109631.73273859566
1809,128603.73946401959
1810,146804.751778527
1811,109218.6125269828
1812,108729.96352440068
1813,121467.65642754336
1814,72983.03140908346
1815,68465.56503462595
1816,81376.43836538032
1817,107543.87588011408
1818,130652.26954959154
1819,124995.27958721716
1820,78970.56781715839
1821,120709.43278168564
1822,134638.74600495424
1823,58024.91128321145
1824,144282.77438403122
1825,150118.39627143802
1826,102719.10330690273
1827,104641.53197911476
1828,149135.83639053634
1829,97593.88440946606
1830,121816.71384490907
1831,169111.67698927704
1832,128043.72228082895
1833,163963.46517365528
1834,130628.58260355884
1835,153389.02849902416
1836,134351.58357569334
1837,93271.8270874947
1838,105625.27283120078
1839,101935.6447927626
1840,147898.28320661045
1841,143438.0624151718
1842,93273.15822487324
1843,136513.8396531544
1844,139247.71048914862
1845,133984.21804014462
1846,149553.3565276527
1847,208639.09845951523
1848,81234.58695005355
1849,105979.37831710152
1850,112355.64764688163
1851,151065.60258712978
1852,116148.96778183432
1853,128703.37670751254
1854,159404.26497110486
1855,151849.32695900675
1856,214072.21611265597
1857,175963.96661422268
1858,166782.38932193167
1859,140822.1068877423
1860,163624.28678335887
1861,139221.28668845622
1862,278174.7003590736
1863,278174.7003590736
1864,278174.7003590736
1865,360122.06189886923
1866,343536.8901662594
1867,250327.55396245053
1868,309179.67115085875
1869,205205.51110121218
1870,233144.4097195356
1871,243650.6359636964
1872,177895.10141154565
1873,218597.3143364935
1874,151144.64453479773
1875,212359.8166696245
1876,202022.32996380955
1877,233119.322217037
1878,202259.38041057534
1879,139458.15082658565
1880,141286.80209273682
1881,240680.7662922277
1882,262046.205569723
1883,193141.48469180567
1884,206269.6143966548
1885,280040.54310344
1886,304332.9392158829
1887,213726.61650636283
1888,288170.13646406814
1889,169774.527034742
1890,118969.1880965842
1891,148007.45079853843
1892,105394.72460345019
1893,128810.41279677874
1894,124586.07970878371
1895,155730.6117612876
1896,132905.54042602883
1897,140354.87249079355
1898,122831.80258182476
1899,139262.8329525702
1900,162468.65567773886
1901,175165.25153061448
1902,158486.38318386607
1903,227105.45888553612
1904,142968.9436556411
1905,174675.76130743598
1906,167213.9320748265
1907,213707.80618894935
1908,109529.58884053922
1909,142852.6395175274
1910,116104.13863668602
1911,208408.97365198028
1912,281109.16580499674
1913,141103.02678149074
1914,64735.84613679459
1915,315346.59478094353
1916,61314.9424513529
1917,245992.3163665102
1918,140862.27586598322
1919,145609.73297895517
1920,142771.03355384103
1921,438487.91468073585
1922,348140.3208215226
1923,238256.14436960066
1924,211987.89145268922
1925,231996.9253959022
1926,376670.0874289237
1927,128741.71065059135
1928,153224.35537173474
1929,120866.69891622089
1930,146413.23186706624
1931,133871.06035138518
1932,136335.09724301466
1933,177380.31815537944
1934,187753.3293480719
1935,182084.687991532
1936,197384.58012709153
1937,179983.22672238498
1938,165484.2168561597
1939,244668.1099586713
1940,188738.28007510325
1941,173844.5460528873
1942,177784.0703661861
1943,212364.14523436897
1944,347189.6993523912
1945,387594.6319320772
1946,162774.71368878492
1947,335740.13424728136
1948,162503.95123021706
1949,215458.08578667
1950,175252.6244376049
1951,255295.6837149986
1952,202306.70951564048
1953,155594.93873717196
1954,221434.33662446955
1955,135059.5605412952
1956,261063.25751590187
1957,166727.29414960742
1958,271008.9335220525
1959,132228.00956493532
1960,112172.38736276749
1961,113530.65301285769
1962,106097.41985160147
1963,106097.41985160147
1964,111407.4858507122
1965,123897.4613053342
1966,149885.266263451
1967,271948.03034179675
1968,458578.90425718314
1969,422444.61650271044
1970,491110.159947592
1971,457116.6043767394
1972,400414.9073297946
1973,315035.5268320664
1974,288796.0343663162
1975,438968.56391758076
1976,264592.23828916275
1977,333994.6775221167
1978,403901.2723277066
1979,316511.84523716796
1980,187147.221361522
1981,324417.24533143284
1982,236544.84860493205
1983,223536.870445864
1984,183337.8239131239
1985,219832.0369197705
1986,220595.5987048031
1987,202188.52752836983
1988,176357.60925098325
1989,193456.59474547603
1990,218620.6927820527
1991,210307.97003277612
1992,220175.84740621183
1993,174728.98682371806
1994,246790.1709429982
1995,187090.6729487537
1996,274619.39017334656
1997,314644.19962090434
1998,349756.7873536252
1999,259185.5242088518
2000,314692.1380900128
2001,262163.85585086554
2002,238224.82146425758
2003,247856.74081019126
2004,254646.23203131958
2005,239909.76074019907
2006,220428.39013915177
2007,251580.05474597457
2008,207062.57706429344
2009,181926.83346998008
2010,189859.8971877338
2011,160466.13974448957
2012,180111.45459510386
2013,176952.5909470731
2014,185455.58901193776
2015,198290.5362696827
2016,187960.28124605355
2017,193389.53874183245
2018,118943.92396725171
2019,137882.93863729827
2020,126429.34927390795
2021,120058.15595044229
2022,194960.01183124105
2023,138913.044191356
2024,249084.55301094742
2025,465236.1419893735
2026,177600.62058524205
2027,152216.21529231014
2028,166120.33335238023
2029,171851.53179003604
2030,282782.6868550787
2031,256839.7520031565
2032,270869.3231935838
2033,278073.66587735165
2034,166702.8931562758
2035,217794.11110138314
2036,197604.23385286835
2037,190481.77210808903
2038,353243.83164949354
2039,222827.98277606035
2040,421630.17020381504
2041,284414.69599763677
2042,214262.60461964074
2043,168003.43297053137
2044,187547.15109512475
2045,192055.52080488007
2046,142989.62144479985
2047,145409.1792261859
2048,127246.22377864881
2049,125389.3107732619
2050,182763.32038248226
2051,108529.04108817034
2052,117100.54692796334
2053,144407.18319831224
2054,86577.11588836188
2055,153289.7681165167
2056,139035.34907825442
2057,121940.05257704802
2058,187899.80623735551
2059,143087.46577825418
2060,160286.16156005106
2061,163390.65892332618
2062,137351.23426741158
2063,106306.13812349646
2064,128962.30069117046
2065,122030.81846388264
2066,151814.96273042203
2067,141087.19258471226
2068,126456.59291840697
2069,87144.7486096606
2070,94689.98614010906
2071,89699.20971558652
2072,131073.02877112222
2073,137884.24390694464
2074,171724.22089264035
2075,151546.3666386521
2076,122950.92656295234
2077,137322.19915672002
2078,132132.03656721648
2079,126320.46115987729
2080,108084.02912851979
2081,133272.5480948034
2082,131756.8116309855
2083,143413.77372780093
2084,100338.21310350993
2085,118029.77426214462
2086,133713.48464204097
2087,115668.56794292438
2088,109631.73273859566
2089,84363.80599208074
2090,135252.96938082055
2091,123559.37573090302
2092,120229.16605906191
2093,143164.36549212897
2094,145267.4322878601
2095,152155.13746233907
2096,83510.49372567717
2097,102541.26254178777
2098,137226.24391049714
2099,72752.31420643066
2100,128831.414800354
2101,124349.22950620233
2102,147155.60941172266
2103,100547.14929170154
2104,140259.89065164197
2105,133810.79082413856
2106,79026.88824978535
2107,210544.36131290923
2108,108455.6181026923
2109,111823.71055882612
2110,116618.98319663809
2111,159337.1551307245
2112,152978.81134219616
2113,131580.67328798986
2114,123821.3734010934
2115,177064.75710649157
2116,108502.07239059416
2117,151324.70576481745
2118,131507.32920759582
2119,95141.72247561652
2120,125875.32225095342
2121,84700.52878155159
2122,93359.64395401723
2123,103598.86378534907
2124,208995.23661731143
2125,126489.84255501708
2126,155371.7356591432
2127,132240.1451158098
2128,122023.8584739484
2129,85409.3429828452
2130,142568.939701698
2131,172590.695297221
2132,99424.66078838398
2133,104756.78751563563
2134,123279.99035830579
2135,88443.15120250519
2136,84197.39900450723
2137,118618.00060478323
2138,138898.23947414942
2139,145476.89188651016
2140,137929.9409862526
2141,135387.17007766923
2142,124159.48761106799
2143,125801.36024587527
2144,128490.70500667866
2145,136152.8330031393
2146,157529.74572026962
2147,194534.8763560621
2148,123546.4102338975
2149,129088.02849977935
2150,217122.37359857466
2151,136768.431204286
2152,172997.64725408627
2153,163836.01814636658
2154,117824.39691085387
2155,134296.1372867155
2156,263654.4561982535
2157,234156.28142727222
2158,240789.7839803804
2159,246438.73354307987
2160,183183.9822794249
2161,238175.5424504045
2162,409620.0657856013
2163,327111.9227819791
2164,223703.75836887825
2165,207960.15827659226
2166,151144.64453479773
2167,229049.15240019883
2168,196422.55907633502
2169,206198.47353549942
2170,217204.9457127195
2171,153597.70354267245
2172,140997.93004284066
2173,166695.88618442352
2174,234973.50767427086
2175,306097.4545100488
2176,295554.7798465974
2177,242186.2283912721
2178,223105.24264665312
2179,144592.38167206422
2180,229614.2680762998
2181,194905.69591125505
2182,207907.6694126646
2183,189059.2477665081
2184,131620.24077769506
2185,123629.55763690342
2186,137745.23719604666
2187,131758.53964840772
2188,151558.42568235664
2189,202943.87934183984
2190,91735.47600419816
2191,91735.47600419816
2192,93281.8072167717
2193,108114.70444666338
2194,108721.9280286621
2195,106460.44631965137
2196,98240.38463198848
2197,112370.99771644983
2198,152945.90827958952
2199,150913.05602944302
2200,149743.2081944971
2201,137338.05318386885
2202,217138.5059054067
2203,162134.2680801743
2204,214868.83350251318
2205,122162.60306701348
2206,155004.28949813067
2207,217043.97875560645
2208,242411.57617433378
2209,214197.24678314885
2210,123246.88880972599
2211,117423.52607460061
2212,117449.05319158164
2213,96036.35912407575
2214,147358.88953849295
2215,101242.86284418363
2216,155149.81713384864
2217,66548.71500396228
2218,85969.36264604518
2219,93833.3018480659
2220,67729.76645180443
2221,315346.59478094353
2222,260697.83965641737
2223,217029.95446417044
2224,182324.08866378834
2225,130579.0628477569
2226,162689.98389470828
2227,203287.07510259296
2228,276598.63523074816
2229,255642.80884709506
2230,166552.44531513352
2231,207785.83454125343
2232,175166.4938055257
2233,176608.59252279834
2234,258310.6436730432
2235,218958.49887234825
2236,286379.4430705382
2237,322208.3469952477
2238,204611.7396181664
2239,139239.542944015
2240,157059.99411292985
2241,135818.8566840723
2242,121717.90930809162
2243,133101.24402344652
2244,114899.80695696
2245,112814.90206192873
2246,141045.95160958762
2247,110353.49041867747
2248,124231.68034506252
2249,129479.50395861658
2250,130847.80310176103
2251,121880.72453983709
2252,165539.341609579
2253,156551.85582937626
2254,176373.5889629056
2255,198594.92282110508
2256,194127.00410322184
2257,208047.31258326283
2258,161853.90268358533
2259,173122.20984334566
2260,163142.86378489842
2261,207846.11783768673
2262,218057.93865334397
2263,342264.97101480875
2264,378050.95133221074
2265,173200.51888448012
2266,297482.9832542269
2267,413977.59556341724
2268,385880.8068233149
2269,151070.06860201777
2270,191614.07346312076
2271,225823.11060857016
2272,200345.59439117747
2273,156763.53683652432
2274,171636.75209493836
2275,165453.3078333116
2276,178127.74818056662
2277,195588.34517459443
2278,150658.8273401869
2279,125169.32859065408
2280,115234.90617619047
2281,148697.65031082634
2282,165300.06992279438
2283,107650.70204715437
2284,100537.22166570569
2285,153010.7804846662
2286,132755.67029319654
2287,351481.41956639657
2288,263110.2389224449
2289,398191.4402920364
2290,476127.92787399207
2291,328060.6538687655
2292,437846.8630654086
2293,494013.37072699115
2294,444805.43216137163
2295,460113.5592640432
2296,297444.65930108697
2297,350147.31737252395
2298,329922.1997846895
2299,378267.4783553982
2300,323831.9410072909
2301,263749.9334670105
2302,239992.08964082447
2303,251721.94693257016
2304,248362.56067279278
2305,187310.77631716654
2306,188742.49890351482
2307,181255.1914392752
2308,239031.36917262495
2309,285777.6351761105
2310,223536.870445864
2311,208596.71415022496
2312,171976.34459579
2313,179164.46048267224
2314,184841.21270971268
2315,179901.04536988723
2316,195490.83421435094
2317,179710.31698204286
2318,173554.90517824044
2319,188154.79752129363
2320,182901.4350002611
2321,256851.77589071274
2322,191169.1944739392
2323,181411.96682704074
2324,175239.35517099453
2325,206904.6625991422
2326,167949.81483758902
2327,218620.6927820527
2328,225846.73923788415
2329,191888.4232828719
2330,176937.1064224905
2331,340488.0302437554
2332,434890.1625991704
2333,324589.6337272188
2334,256693.87949374857
2335,269081.46074589563
2336,344758.5151387656
2337,193872.72383524408
2338,281346.6371095339
2339,242263.42236340613
2340,355104.0074238853
2341,206565.44606081687
2342,236731.08331499778
2343,220998.37936321596
2344,235420.98545542787
2345,238462.10785845667
2346,220428.39013915177
2347,193872.72383524408
2348,249001.9037000435
2349,165419.4875571185
2350,254646.23203131958
2351,256371.47104805845
2352,251580.05474597457
2353,240148.29979972562
2354,155733.09633873327
2355,177245.34601049667
2356,159247.35103035698
2357,198261.34910398282
2358,200103.14479717577
2359,130401.18314584583
2360,114789.47752219623
2361,133526.34959574984
2362,253112.30292239922
2363,139340.4063916066
2364,160547.27900385205
2365,220045.9879640516
2366,215019.05555265115
2367,224953.63760191633
2368,201285.94430779936
2369,219259.75637669224
2370,181546.98259727628
2371,165688.44053824793
2372,184311.9615348703
2373,287764.8804334366
2374,292612.9268284539
2375,238363.56662798434
2376,341079.42198281793
2377,371047.8383235057
2378,135084.41577513004
2379,199847.24717866714
2380,148883.94176527037
2381,157717.19232985793
2382,189369.81929732242
2383,185829.70919435064
2384,237550.85988181617
2385,154930.26147177463
2386,151069.72106029524
2387,137929.8372209662
2388,108832.74857204575
2389,137233.1870935586
2390,134336.20371772745
2391,134354.75318689796
2392,109948.20084962825
2393,163996.12154014298
2394,138646.33359139328
2395,189094.60929117672
2396,141494.02141859106
2397,189194.9236710107
2398,117702.19059461012
2399,79831.62372535683
2400,73571.32784401505
2401,116916.81170778141
2402,121280.432855478
2403,124586.60674875444
2404,152096.59651966125
2405,154605.01817254606
2406,144474.20819590506
2407,131973.08832253987
2408,123441.99678252114
2409,125285.17549298595
2410,170609.39947839142
2411,125937.11625972111
2412,157302.84856674433
2413,118873.07518537366
2414,135267.08689377652
2415,122704.3353222778
2416,122909.92875958061
2417,117046.36119592759
2418,125501.36172118243
2419,119798.94587417138
2420,131333.59408154307
2421,153202.42687121948
2422,100000.31006008746
2423,124992.44118583738
2424,153254.1279653448
2425,169858.3581316162
2426,126000.93707029641
2427,134187.27347284846
2428,182792.02628144808
2429,114769.53243503245
2430,138838.37121866684
2431,138006.31195302142
2432,139708.47968895157
2433,142314.69054628408
2434,140851.89280873453
2435,154489.3039860769
2436,109948.20084962825
2437,113862.68614338603
2438,133605.18259551504
2439,92921.49394551663
2440,110924.31708445215
2441,120083.9281773527
2442,103591.6479921812
2443,107172.34109541494
2444,107471.28836284493
2445,83885.6401020722
2446,109597.24867688683
2447,190552.5553947634
2448,149292.00375150167
2449,94056.74339323535
2450,122644.95402257166
2451,131825.80579632524
2452,180478.80982039316
2453,94902.85353259834
2454,124332.0429228337
2455,124190.43461009649
2456,143575.31694869598
2457,127354.07647477076
2458,132142.86176503095
2459,88132.44943523107
2460,134941.1109762586
2461,105715.4366414725
2462,140238.7832707967
2463,113731.07920203463
2464,156224.7391269986
2465,107890.12102991002
2466,101738.6205043883
2467,151231.74476036875
2468,90490.33114256572
2469,92586.99090364021
2470,198953.71139850232
2471,204219.69780853984
2472,149179.90749031605
2473,122861.23544364018
2474,105787.70930887948
2475,194299.6719888003
2476,129818.10848238048
2477,134539.5512821479
2478,159098.5603567877
2479,122252.28163927622
2480,135297.42728933424
2481,122507.44305966777
2482,127396.0166747697
2483,116013.8095574866
2484,114781.39125326513
2485,116716.26750086634
2486,147136.69660272775
2487,196163.83876612896
2488,160599.0796644284
2489,157344.9359147018
2490,144579.01934795678
2491,92270.23606074344
2492,184789.66963296075
2493,140711.30108859384
2494,157954.31182006467
2495,93875.83220556813
2496,236131.81420238756
2497,144956.6422704368
2498,119317.70725227153
2499,103073.7981737786
2500,114782.67251688383
2501,124013.80781827949
2502,170463.07265428067
2503,87767.29398583421
2504,170580.0856677932
2505,223712.63059180038
2506,243899.99211057395
2507,277958.0202682415
2508,243899.99211057395
2509,203426.46250486939
2510,234529.80992697628
2511,182703.9053663526
2512,229496.75036489242
2513,206753.9373305921
2514,237825.79490020245
2515,146811.80336237903
2516,165108.4707124154
2517,144992.28273440126
2518,158509.949195169
2519,231584.61234756542
2520,210721.49348247985
2521,193141.48469180567
2522,224689.90730162497
2523,136589.63858623907
2524,144534.9544984891
2525,146179.433895098
2526,143132.36918994106
2527,124701.89450352256
2528,129277.59798743426
2529,141863.85008786008
2530,135330.1961612754
2531,259762.12120111592
2532,226608.91313254967
2533,193141.48469180567
2534,239855.02105848867
2535,324959.6575696777
2536,234804.53108066588
2537,228058.42387360687
2538,191686.0934059222
2539,187577.7236474243
2540,172339.94547263073
2541,196060.45850557828
2542,169386.78603696384
2543,133691.81425255528
2544,108221.05237880732
2545,117120.03082157121
2546,118446.32979537675
2547,131892.3990091681
2548,146154.52185997507
2549,149489.35233595243
2550,225526.6525438644
2551,146199.1435344793
2552,119719.06762335345
2553,91735.47600419816
2554,93903.58408374875
2555,111804.16906497502
2556,99505.52562924869
2557,105235.57731235161
2558,159241.38953679876
2559,150718.74439388877
2560,153775.20848647214
2561,164836.4742443231
2562,159963.4220412307
2563,162766.12844517364
2564,183701.17436903997
2565,139100.8648089433
2566,182283.79171398588
2567,142145.91946825123
2568,194092.5645874563
2569,187973.6131741652
2570,123246.88880972599
2571,175503.08265937836
2572,170641.47034468967
2573,202335.18084911915
2574,292316.6654576247
2575,117258.26192309817
2576,144588.8822694032
2577,169648.24129230264
2578,81900.03902486099
2579,69076.46680165654
2580,145260.6115368357
2581,126777.87062882434
2582,122052.5609301431
2583,268400.9234935005
2584,139841.62512857624
2585,165964.8986826076
2586,208849.2999441735
2587,210841.1318510854
2588,145790.57984733966
2589,136174.58184788196
2590,211660.92336850613
2591,229548.4916062805
2592,223297.71318651375
2593,252237.3577980278
2594,185404.5602612908
2595,222939.24956565056
2596,314252.5634485219
2597,186336.21229631838
2598,304781.3873483031
2599,319578.8203302878
2600,132988.52372646262
2601,132533.9110282955
2602,89116.65793959143
2603,111028.6306950416
2604,95961.6249115704
2605,77736.32707887958
2606,137371.32127996924
2607,167313.4687961707
2608,185748.94336854527
2609,153614.11190482753
2610,120866.69891622089
2611,148791.17518491577
2612,150935.90971945037
2613,126455.38040383955
2614,128624.10304298396
2615,135877.11544072576
2616,138622.35923043228
2617,176529.41211502737
2618,171290.844098356
2619,175974.6456568249
2620,185037.16158461937
2621,176937.1064224905
2622,182825.17332573442
2623,262341.58011055546
2624,262515.1253915732
2625,338310.5810237432
2626,165054.9394347163
2627,185732.13399787713
2628,443589.63174515177
2629,496716.7690536016
2630,394171.0811029619
2631,428952.0895692917
2632,407350.0922759413
2633,307452.005179937
2634,424045.44870522636
2635,155997.15010632915
2636,186105.39141690705
2637,178848.44688231256
2638,268050.76432555093
2639,199157.01013387603
2640,151661.6586261626
2641,104643.34900068303
2642,163227.2841049185
2643,93933.40207796755
2644,120948.26582823957
2645,99968.51575120186
2646,99695.67496414774
2647,107650.70204715437
2648,138751.04281674614
2649,151984.09315449328
2650,143008.32082812447
2651,132872.1950878184
2652,408883.9913252358
2653,241214.87910346466
2654,234143.06587141013
2655,391459.46716760675
2656,333456.3686899078
2657,389835.0340847694
2658,298098.69143906503
2659,368990.9296743648
2660,316147.6824651187
2661,378632.0433706926
2662,380666.0981659243
2663,259099.40492734173
2664,279071.1356378773
2665,309168.6156779582
2666,301711.0343820947
2667,175602.19401169263
2668,188724.82336095118
2669,163212.16466631595
2670,267620.30113641877
2671,188724.82336095118
2672,189130.26566469207
2673,216280.39686202302
2674,219851.2765670839
2675,180088.54058508374
2676,197242.78574039452
2677,206541.78363630996
2678,243274.60624556325
2679,255971.5998315592
2680,286767.67701165925
2681,404102.33970513265
2682,355702.7315091968
2683,545235.441308335
2684,350430.63742265746
2685,314109.5742953948
2686,252639.17779553687
2687,286293.64899824536
2688,229701.5179400468
2689,220428.39013915177
2690,434203.256347558
2691,190318.9706743806
2692,155385.31951649295
2693,180719.48734051464
2694,152130.2670898993
2695,191937.59513605043
2696,187850.00330177677
2697,184060.19450663144
2698,182852.05110170215
2699,161702.1290717848
2700,148877.9247806228
2701,153872.69033127493
2702,113561.5613966868
2703,133396.53437119888
2704,151996.47688289397
2705,128576.3898814043
2706,116384.23437033799
2707,116716.26750086634
2708,132258.31639348113
2709,129877.76697578764
2710,131446.44376239006
2711,306465.2456573443
2712,359494.1021544559
2713,175532.03172484433
2714,158997.14196059402
2715,163623.18743513725
2716,151680.02845019312
2717,201981.43605870343
2718,225010.85451447187
2719,148279.35482334974
2720,170545.20741142973
2721,136403.14633727822
2722,142528.84291560345
2723,147270.84676709777
2724,134075.1024892256
2725,136735.17946780656
2726,140816.36781308264
2727,172867.8028272558
2728,155468.84404016196
2729,135939.82045621675
2730,140851.89280873453
2731,118647.91084431199
2732,114362.10184909766
2733,166321.6729991179
2734,147976.21149647477
